Code,Location,Site,Day,Month,Year,Depth,Replicate,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Cladopsammia,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favites,Fungia,Galaxea,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Madracis,Merulina,Micromussa,Millepora,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleuractis,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Trachyphyllia,Tubastraea,Turbinaria,Unknown,Total
HA-NE-D3-2018-10-8-T4,Pulau Hantu,HA-NE,8,10,2018,3,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,24,0,76,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,33,0,0,4,0,0,0,14,0,41,0,0,0,0,0,0,107,0,391
HA-NE-D3-2018-10-8-T5,Pulau Hantu,HA-NE,8,10,2018,3,5,0,0,0,81,0,0,40,0,0,0,0,18,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,13,0,10,0,24,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,394
HA-NE-D10-1987-2-16-T2,Pulau Hantu,HA-NE,16,2,1987,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
HA-NE-D10-1987-2-16-T5,Pulau Hantu,HA-NE,16,2,1987,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
HA-NE-D0-1992-2-18-T1,Pulau Hantu,HA-NE,18,2,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,89
HA-NE-D0-1992-2-18-T2,Pulau Hantu,HA-NE,18,2,1992,0,2,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
HA-NE-D0-1992-2-18-T3,Pulau Hantu,HA-NE,18,2,1992,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,21,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,116
HA-NE-D0-1992-2-18-T4,Pulau Hantu,HA-NE,18,2,1992,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,13,0,0,28,0,0,0,0,0,179
HA-NE-D0-1992-2-18-T5,Pulau Hantu,HA-NE,18,2,1992,0,5,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,10,0,0,17,0,0,0,0,61,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,54,0,62,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,0,0,365
HA-NE-D6-1992-2-18-T1,Pulau Hantu,HA-NE,18,2,1992,6,1,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,22,48,0,0,0,0,0,0,0,112
HA-NE-D6-1992-2-18-T2,Pulau Hantu,HA-NE,18,2,1992,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,37
HA-NE-D6-1992-2-18-T5,Pulau Hantu,HA-NE,18,2,1992,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
HA-NE-D3-1986-4-18-T1,Pulau Hantu,HA-NE,18,4,1986,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,47,0,0,0,18,2,0,0,0,0,0,0,0,0,40,0,0,88,0,0,0,25,17,100,24,196,0,0,0,0,0,10,0,86,0,0,0,0,0,0,0,0,671
HA-NE-D3-1986-4-18-T2,Pulau Hantu,HA-NE,18,4,1986,3,2,0,0,0,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
HA-NE-D3-1986-4-18-T3,Pulau Hantu,HA-NE,18,4,1986,3,3,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,25,0,0,10,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,22,60,65,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
HA-NE-D3-1986-4-18-T4,Pulau Hantu,HA-NE,18,4,1986,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,26,0,49,0,16,0,0,0,0,0,0,0,0,0,5,0,128,0,0,95,0,0,0,60,0,116,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533
HA-NE-D3-1986-4-18-T5,Pulau Hantu,HA-NE,18,4,1986,3,5,0,0,0,0,0,0,0,0,0,0,0,10,0,123,7,128,0,0,70,0,10,0,0,0,0,0,0,0,45,0,0,0,65,0,0,0,0,0,0,0,20,299,10,155,61,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,1074
HA-NE-D3-2016-4-19-T1,Pulau Hantu,HA-NE,19,4,2016,3,1,0,0,0,115,0,0,0,0,0,0,0,12,32,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,190,0,0,0,0,0,0,0,26,0,115,0,85,0,0,0,0,33,0,30,0,0,0,0,0,0,0,0,659
HA-NE-D3-2016-4-19-T2,Pulau Hantu,HA-NE,19,4,2016,3,2,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,12,0,15,33,95,0,0,0,0,0,0,0,0,0,0,8,0,381,0,0,0,0,0,0,0,0,0,161,0,32,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,883
HA-NE-D3-2016-4-19-T3,Pulau Hantu,HA-NE,19,4,2016,3,3,0,0,0,0,110,0,0,0,0,0,0,13,90,0,0,0,0,595,17,0,5,0,0,0,0,8,0,0,5,0,10,0,220,0,0,0,0,0,0,0,265,18,171,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1592
HA-NE-D3-2016-4-19-T4,Pulau Hantu,HA-NE,19,4,2016,3,4,0,0,0,0,0,0,0,0,0,5,0,35,0,0,0,61,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,30,0,0,37,45,0,0,60,60,0,37,0,51,22,0,0,0,0,0,114,0,0,0,0,0,0,0,0,564
HA-NE-D3-2016-4-19-T5,Pulau Hantu,HA-NE,19,4,2016,3,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,15,0,0,0,0,55,0,25,0,0,0,0,0,0,0,0,191
HA-NE-D3-1992-1-28-T1,Pulau Hantu,HA-NE,28,1,1992,3,1,0,0,0,0,0,0,0,0,0,0,124,22,35,101,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,41,0,37,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,431
HA-NE-D3-1992-1-28-T2,Pulau Hantu,HA-NE,28,1,1992,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
HA-NE-D3-1992-1-28-T3,Pulau Hantu,HA-NE,28,1,1992,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HA-NE-D3-1992-1-28-T5,Pulau Hantu,HA-NE,28,1,1992,3,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
HA-SE-D3-2017-3-3-T1,Pulau Hantu,HA-SE,3,3,2017,3,1,0,0,0,0,0,0,0,0,0,15,0,175,7,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,10,0,0,0,6,0,52,0,63,0,0,0,0,217,0,0,0,0,0,0,0,0,145,0,733
HA-SE-D3-2017-3-3-T2,Pulau Hantu,HA-SE,3,3,2017,3,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,125,5,0,0,18,0,0,0,15,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,15,0,0,0,16,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,266
HA-SE-D3-2017-3-3-T3,Pulau Hantu,HA-SE,3,3,2017,3,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,36,0,0,7,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,25,0,0,0,0,0,5,97,0,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,285
HA-SE-D3-2017-3-3-T4,Pulau Hantu,HA-SE,3,3,2017,3,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,41,0,0,0,0,0,0,0,0,0,20,0,0,0,16,0,0,0,0,0,140,0,23,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,386
HA-SE-D3-2017-3-3-T5,Pulau Hantu,HA-SE,3,3,2017,3,5,0,0,0,115,0,0,0,0,0,27,0,18,0,0,0,0,0,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
HA-W-D3-1986-5-9-T1,Pulau Hantu,HA-W,9,5,1986,3,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,25,15,0,0,0,0,0,25,0,0,0,0,0,0,55,0,155,0,0,50,80,0,0,0,140,244,105,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,924
HA-W-D3-1986-5-9-T2,Pulau Hantu,HA-W,9,5,1986,3,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,140,0,180,0,0,60,0,0,0,40,0,225,120,0,155,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,1340
HA-W-D3-1986-5-9-T3,Pulau Hantu,HA-W,9,5,1986,3,3,0,0,0,0,0,0,0,0,0,0,10,10,48,0,0,32,55,0,0,0,0,0,0,15,0,0,0,0,0,0,70,0,30,0,0,0,0,0,0,30,0,105,80,205,22,0,0,0,0,0,28,40,0,0,0,0,0,0,0,0,780
HA-W-D3-1986-5-9-T4,Pulau Hantu,HA-W,9,5,1986,3,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,67,27,60,11,0,0,11,0,0,14,0,0,0,0,0,0,0,0,89,0,0,32,0,0,0,0,0,0,31,0,25,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,425
HA-W-D3-1986-5-9-T5,Pulau Hantu,HA-W,9,5,1986,3,5,0,0,0,0,0,0,0,22,0,0,0,36,0,283,61,0,28,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,305,120,0,0,0,0,0,0,71,0,12,0,0,0,0,0,0,0,0,1154
HA-W-D10-1986-12-9-T1,Pulau Hantu,HA-W,9,12,1986,10,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,19,0,10,0,43,1,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,126
HA-W-D10-1986-12-9-T2,Pulau Hantu,HA-W,9,12,1986,10,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,45,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
HA-W-D10-1986-12-9-T3,Pulau Hantu,HA-W,9,12,1986,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,18
HA-W-D10-1986-12-9-T4,Pulau Hantu,HA-W,9,12,1986,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
HA-W-D10-1986-12-9-T5,Pulau Hantu,HA-W,9,12,1986,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
HA-W-D3-2018-8-10-T1,Pulau Hantu,HA-W,10,8,2018,3,1,0,191,0,0,0,0,0,0,0,0,0,0,11,13,0,0,15,60,141,93,0,0,0,0,0,0,0,0,18,0,0,0,90,0,0,0,0,0,0,0,7,40,121,0,23,13,0,29,0,10,0,20,0,0,0,0,0,0,0,0,895
HA-W-D3-2018-8-10-T2,Pulau Hantu,HA-W,10,8,2018,3,2,0,0,0,0,0,0,0,0,0,5,50,0,0,0,53,0,0,168,102,732,0,0,0,0,0,0,0,0,18,0,16,0,46,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1220
HA-W-D3-2018-8-10-T3,Pulau Hantu,HA-W,10,8,2018,3,3,0,0,0,0,0,0,0,0,0,12,30,90,0,31,0,0,0,0,58,447,0,0,0,0,0,0,0,0,10,0,0,0,27,0,0,0,0,0,0,0,45,0,24,0,49,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,881
HA-W-D3-2018-8-10-T4,Pulau Hantu,HA-W,10,8,2018,3,4,0,0,0,35,0,0,0,0,0,41,0,9,0,0,0,28,0,0,62,46,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,108,0,32,0,0,6,0,0,0,7,0,30,0,0,0,0,0,0,0,0,490
HA-W-D3-2018-8-10-T5,Pulau Hantu,HA-W,10,8,2018,3,5,0,0,0,0,0,0,0,0,0,25,0,56,0,52,0,105,0,0,140,17,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,57,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595
HA-W-D0-1992-1-14-T1,Pulau Hantu,HA-W,14,1,1992,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,256,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,85,31,0,21,77,0,0,0,0,0,64,7,0,0,0,0,0,0,0,787
HA-W-D0-1992-1-14-T2,Pulau Hantu,HA-W,14,1,1992,0,2,0,0,0,0,0,0,0,0,0,27,0,20,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,60,358,55,0,0,70,0,0,0,0,0,0,0,0,12,0,0,0,0,0,869
HA-W-D0-1992-1-14-T3,Pulau Hantu,HA-W,14,1,1992,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,250
HA-W-D0-1992-1-14-T4,Pulau Hantu,HA-W,14,1,1992,0,4,0,0,0,0,0,0,0,11,0,0,0,35,0,42,0,0,0,25,30,153,0,0,11,52,0,0,0,0,0,0,0,0,331,0,0,100,0,0,0,102,0,173,187,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305
HA-W-D0-1992-1-14-T5,Pulau Hantu,HA-W,14,1,1992,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,110,30,11,0,0,104,0,0,0,0,0,0,0,0,0,0,0,69,0,142,0,0,480,0,0,0,0,155,109,358,0,0,25,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1643
HA-W-D6-1992-1-14-T1,Pulau Hantu,HA-W,14,1,1992,6,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
HA-W-D6-1992-1-14-T2,Pulau Hantu,HA-W,14,1,1992,6,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
HA-W-D6-1992-1-14-T3,Pulau Hantu,HA-W,14,1,1992,6,3,0,0,0,0,0,0,0,0,0,30,0,6,0,0,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
HA-W-D6-1992-1-14-T4,Pulau Hantu,HA-W,14,1,1992,6,4,0,0,0,0,0,0,0,0,0,21,0,0,50,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,45,55,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,207
HA-W-D6-1992-1-14-T5,Pulau Hantu,HA-W,14,1,1992,6,5,0,0,0,0,0,0,0,0,0,72,0,10,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,34,0,69,8,0,0,0,0,0,0,0,229
HA-W-D3-1992-1-15-T1,Pulau Hantu,HA-W,15,1,1992,3,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,99,0,98,0,0,16,0,0,0,28,0,0,0,0,0,0,0,0,0,0,367
HA-W-D3-1992-1-15-T2,Pulau Hantu,HA-W,15,1,1992,3,2,0,0,0,0,0,0,0,0,0,0,0,0,90,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,15,0,0,10,73,16,146,0,0,22,0,0,0,41,0,30,0,0,0,0,0,0,0,0,817
HA-W-D3-1992-1-15-T3,Pulau Hantu,HA-W,15,1,1992,3,3,0,78,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,24,35,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,247
HA-W-D3-1992-1-15-T4,Pulau Hantu,HA-W,15,1,1992,3,4,0,0,0,0,0,0,0,29,0,20,0,0,30,112,16,13,0,0,25,0,0,0,0,124,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,42,24,0,81,0,0,26,0,0,29,0,0,62,0,0,0,0,0,0,0,0,697
HA-W-D3-1992-1-15-T5,Pulau Hantu,HA-W,15,1,1992,3,5,0,0,0,0,0,0,0,4,0,12,0,0,0,57,0,0,17,0,0,0,14,0,14,27,0,0,0,0,0,40,0,0,244,0,0,0,0,0,0,84,49,0,207,0,0,11,0,18,0,34,0,0,0,0,35,0,0,0,0,0,867
HA-W-D10-1992-1-15-T1,Pulau Hantu,HA-W,15,1,1992,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
HA-W-D10-1992-1-15-T2,Pulau Hantu,HA-W,15,1,1992,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,11,0,0,0,0,0,0,0,0,0,0,0,0,57
HA-W-D10-1992-1-15-T3,Pulau Hantu,HA-W,15,1,1992,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,291,0,0,0,0,0,0,0,0,338
HA-W-D10-1992-1-15-T4,Pulau Hantu,HA-W,15,1,1992,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,54
HA-W-D10-1992-1-15-T5,Pulau Hantu,HA-W,15,1,1992,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,56
HA-W-D3-2016-2-16-T1,Pulau Hantu,HA-W,16,2,2016,3,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,120,555,0,0,0,0,0,0,0,0,0,0,20,0,47,0,0,5,0,0,0,0,120,0,52,0,5,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1239
HA-W-D3-2016-2-16-T2,Pulau Hantu,HA-W,16,2,2016,3,2,0,0,0,0,0,0,0,10,0,10,0,25,0,0,0,0,0,260,75,25,0,0,0,110,0,0,0,0,17,0,0,0,103,0,0,85,0,0,0,0,277,0,293,0,0,20,0,0,0,25,0,30,0,0,0,0,0,0,0,0,1365
HA-W-D3-2016-2-16-T3,Pulau Hantu,HA-W,16,2,2016,3,3,0,0,0,0,0,0,0,10,0,0,90,0,0,0,30,0,0,40,35,1160,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,125,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,1735
HA-W-D3-2016-2-16-T4,Pulau Hantu,HA-W,16,2,2016,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,5,0,0,107,350,0,0,0,15,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,32,45,44,0,62,45,0,0,0,0,0,80,15,0,0,0,0,0,15,0,1092
HA-W-D3-2016-2-16-T5,Pulau Hantu,HA-W,16,2,2016,3,5,0,0,0,68,0,0,0,0,0,15,0,45,0,85,0,0,0,15,170,50,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,115,0,115,0,70,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048
HA-W-D2.6-2017-8-16-T1,Pulau Hantu,HA-W,16,8,2017,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1409
HA-W-D2.6-2017-8-16-T2,Pulau Hantu,HA-W,16,8,2017,2.6,2,0,176,0,22,0,0,0,0,0,14,0,6,0,32,0,0,0,90,17,37,0,0,0,0,0,0,0,0,19,0,4,0,20,0,0,0,0,0,0,0,14,12,122,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,614
HA-W-D2.6-2017-8-16-T3,Pulau Hantu,HA-W,16,8,2017,2.6,3,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,275,0,987,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,14,0,0,0,0,0,0,2,0,29,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1439
HA-W-D2.6-2017-8-16-T4,Pulau Hantu,HA-W,16,8,2017,2.6,4,0,0,0,0,0,0,0,0,0,7,0,0,0,98,0,0,0,0,6,380,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,90,0,31,0,0,0,0,0,0,0,0,29,10,0,0,0,0,0,0,0,797
HA-W-D2.6-2017-8-16-T5,Pulau Hantu,HA-W,16,8,2017,2.6,5,0,0,0,26,0,0,0,0,0,21,0,0,0,0,0,0,0,0,82,11,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,7,17,0,0,0,0,0,68,0,0,16,0,0,0,18,0,6,0,0,0,0,0,0,0,0,361
HA-W-D3-2019-9-18-T1,Pulau Hantu,HA-W,18,9,2019,3,1,0,221,0,0,0,0,0,0,0,0,0,0,57,90,0,0,0,280,23,116,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,43,64,54,0,67,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1230
HA-W-D3-2019-9-18-T2,Pulau Hantu,HA-W,18,9,2019,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,298,91,519,0,0,0,65,0,0,0,0,0,0,9,0,114,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,17,0,10,0,0,0,0,0,0,0,0,1308
HA-W-D3-2019-9-18-T3,Pulau Hantu,HA-W,18,9,2019,3,3,0,0,0,0,0,0,0,0,0,3,113,0,0,36,36,0,0,0,23,547,0,0,0,0,0,0,0,0,0,0,15,0,105,0,0,0,0,0,0,0,69,0,44,0,31,0,0,0,0,46,0,13,0,0,0,0,0,0,51,0,1132
HA-W-D3-2019-9-18-T4,Pulau Hantu,HA-W,18,9,2019,3,4,0,0,0,59,0,0,0,0,0,26,0,0,0,140,0,38,0,0,24,153,0,0,0,0,0,0,0,0,22,0,0,0,75,0,0,0,0,0,0,0,68,28,73,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,761
HA-W-D3-2019-9-18-T5,Pulau Hantu,HA-W,18,9,2019,3,5,0,0,0,0,0,0,0,0,0,25,0,39,0,0,0,29,0,0,123,28,0,0,0,0,0,0,0,0,20,0,0,0,171,0,0,0,0,0,0,0,0,15,27,0,10,164,0,0,0,0,0,21,3,0,0,0,0,0,0,0,675
